rikishi1_rank_name,rikishi2_rank_name,rikishi1_rank_level,rikishi2_rank_level,rikishi1_win_prc,rikishi2_win_prc,rikishi1_fusen,rikishi2_fusen,rikishi1_hth_wins,rikishi2_hth_wins,y
M,M,14,13,1,1,0,0,2,0,no
M,M,13,12,0,0,0,0,4,6,yes
M,M,12,11,1,1,0,0,1,3,no
M,M,10,11,0,1,0,0,1,0,no
M,M,10,9,0,1,0,0,6,4,yes
M,M,8,9,1,1,0,0,2,5,yes
M,M,7,8,0,0,0,0,2,4,yes
M,M,6,7,1,0,0,0,1,0,yes
M,M,5,6,0,1,0,0,0,1,no
M,M,5,4,1,0,0,0,0,2,no
M,M,3,4,1,0,0,0,0,1,no
M,S,3,1,0,0,0,0,1,6,no
S,M,1,2,1,0,0,0,13,3,no
O,K,1,1,1,0,0,0,27,15,no
M,O,2,1,1,1,0,0,2,12,no
M,Y,1,1,0,1,0,0,0,8,no
K,Y,1,2,0,1,0,0,1,6,no
M,Y,1,1,0,1,0,0,0,2,no
M,M,16,16,1,0.5,0,0,0,0,yes
M,M,15,17,0.5,0,0,0,0,1,no
M,M,13,15,1,0.5,0,0,1,2,no
M,M,14,12,0.5,0.5,0,0,1,8,yes
M,M,14,12,0,0,0,0,0,0,no
M,M,11,13,1,0.5,0,0,5,1,yes
M,M,11,9,1,0.5,0,0,1,0,no
M,M,10,8,0,0,0,0,2,1,no
M,M,7,9,0.5,0.5,0,0,1,3,no
M,M,7,10,0,0.5,0,0,1,1,no
M,M,8,6,1,1,0,0,2,3,no
M,M,6,5,1,0.5,0,0,1,1,yes
M,M,5,4,0,0.5,0,0,4,0,yes
M,M,2,4,0.5,0.5,0,0,14,6,no
S,M,1,2,0.5,0.5,0,0,11,5,no
S,K,1,1,0.5,0.5,0,0,14,12,yes
K,O,1,1,0,1,0,0,2,3,no
M,O,3,1,0.5,0.5,0,0,0,0,no
M,Y,1,1,0,1,0,0,1,10,no
M,Y,1,1,0,1,0,0,0,3,no
M,Y,3,2,0,1,0,0,0,5,no
M,M,14,17,0,0.33333333,0,0,1,0,yes
M,M,13,16,0.33333333,0.33333333,0,0,5,2,yes
M,M,15,13,0.33333333,0.66666667,0,0,4,4,no
M,M,16,11,1,0.66666667,0,0,1,0,yes
M,M,11,15,1,0.66666667,0,0,3,4,yes
M,M,14,10,0.66666667,0.66666667,0,0,0,0,no
M,M,9,12,0.66666667,0.33333333,0,0,0,5,no
M,M,8,12,0.66666667,0.33333333,0,0,2,1,no
M,M,10,7,0,0,0,0,2,2,no
M,M,7,9,0.33333333,0.66666667,0,0,2,5,yes
M,M,6,8,1,0.33333333,0,0,0,1,no
M,M,6,4,1,0.33333333,0,0,1,0,no
M,M,5,4,0.33333333,0.66666667,0,0,0,0,no
M,M,3,5,0.33333333,0.33333333,0,0,1,2,yes
K,S,1,1,0,0.66666667,0,0,0,8,no
S,K,1,1,0.33333333,0.33333333,0,0,17,8,yes
M,O,1,1,0,0.66666667,0,0,0,5,no
M,O,3,1,0,1,0,0,0,3,no
M,Y,1,2,0,1,0,0,0,8,no
M,Y,2,1,0.66666667,1,0,0,4,2,yes
M,Y,2,1,0.33333333,1,0,0,0,16,no
M,M,14,16,0.5,0.25,0,0,0,3,yes
M,M,14,15,0.25,0.5,0,0,0,2,yes
M,M,16,13,1,0.75,0,0,1,1,yes
M,M,13,17,0.5,0.25,0,0,0,0,no
M,M,12,15,0.5,0.25,0,0,5,1,no
M,M,10,12,0,0.5,0,0,0,2,yes
M,M,11,9,1,0.5,0,0,5,2,yes
M,M,8,11,0.5,0.5,0,0,0,0,yes
M,M,7,10,0.5,0.75,0,0,0,0,no
M,M,7,8,0.25,0.5,0,0,3,6,no
M,M,6,9,0.75,0.5,0,0,3,2,yes
M,M,5,5,0.25,0.25,0,0,2,0,no
M,M,6,4,0.75,0.75,0,0,0,1,no
M,M,1,4,0,0.5,0,0,5,1,yes
K,K,1,1,0,0.25,0,0,3,4,yes
S,S,1,1,0.5,0.75,0,0,11,10,no
M,O,1,1,0,1,0,0,1,1,no
M,O,3,1,0,0.75,0,0,0,3,no
M,Y,2,1,0.75,1,0,0,0,7,no
M,Y,3,2,0.5,1,0,0,0,0,yes
M,Y,2,1,0.25,0.75,0,0,3,14,no
M,M,15,16,0.4,0.2,0,0,8,1,yes
M,M,14,17,0.6,0.4,0,0,2,3,no
M,M,16,13,1,0.4,0,0,0,0,no
M,M,13,12,0.6,0.4,0,0,1,0,no
M,M,12,15,0.4,0.4,0,0,1,1,yes
M,M,10,14,0.2,0.4,0,0,1,4,no
M,M,11,10,1,0.8,0,0,1,6,yes
M,M,9,11,0.4,0.4,0,0,3,2,yes
M,M,8,8,0.6,0.6,0,0,3,2,yes
M,M,6,9,0.6,0.4,0,0,1,1,no
M,M,7,5,0.4,0.4,0,0,4,1,yes
M,M,5,7,0.2,0.2,0,0,2,1,yes
M,M,6,4,0.8,0.8,0,0,5,2,no
M,M,2,4,0.6,0.4,0,0,6,6,yes
M,S,1,1,0,0.8,0,0,0,5,yes
M,S,1,1,0.2,0.4,0,0,5,7,yes
K,O,1,1,0.2,0.8,0,0,2,4,no
O,K,1,1,1,0.2,0,0,27,17,yes
M,Y,3,1,0.6,0.8,0,0,0,0,yes
M,Y,3,1,0,1,0,0,0,4,no
J,M,1,17,0.33333333,0.5,0,0,2,0,no
M,M,14,16,0.5,0.83333333,0,0,1,5,no
M,M,13,15,0.5,0.33333333,0,0,2,3,no
M,M,12,13,0.5,0.5,0,0,2,1,no
M,M,15,12,0.5,0.5,0,0,3,7,yes
M,M,11,16,0.33333333,0.16666667,0,0,1,0,yes
M,M,14,10,0.5,0.66666667,0,0,0,0,no
M,M,7,11,0.16666667,1,0,0,9,3,no
M,M,6,9,0.66666667,0.5,0,0,5,0,yes
M,M,6,10,0.5,0.16666667,0,0,0,3,yes
M,M,5,9,0.33333333,0.5,0,0,1,1,yes
M,M,5,8,0.33333333,0.5,0,0,1,1,no
M,M,8,4,0.66666667,0.83333333,0,0,3,4,yes
M,M,7,4,0.5,0.33333333,0,0,2,4,yes
M,S,1,1,0.16666667,0.33333333,0,0,2,2,yes
M,S,3,1,0.66666667,0.66666667,0,0,0,0,no
M,O,1,1,0.33333333,1,0,0,3,7,no
M,O,2,1,0.66666667,0.83333333,0,0,2,8,no
Y,K,2,1,0.83333333,0.16666667,0,0,14,14,yes
M,Y,3,1,0,0.66666667,0,0,0,7,no
K,Y,1,1,0.16666667,1,0,0,0,6,no
M,J,15,1,0.57142857,0.57142857,0,0,3,6,no
M,M,14,16,0.42857143,0.14285714,0,0,0,1,no
M,M,14,12,0.42857143,0.42857143,0,0,0,2,yes
M,M,12,17,0.42857143,0.57142857,0,0,2,4,yes
M,M,16,11,0.85714286,1,0,0,0,0,no
M,M,10,15,0.14285714,0.42857143,0,0,1,0,yes
M,M,13,9,0.57142857,0.42857143,0,0,0,3,yes
M,M,7,13,0.14285714,0.42857143,0,0,3,6,yes
M,M,7,11,0.57142857,0.42857143,0,0,2,0,yes
M,M,6,10,0.57142857,0.71428571,0,0,0,0,yes
M,M,9,5,0.42857143,0.28571429,0,0,1,2,no
M,M,5,8,0.42857143,0.71428571,0,0,1,2,no
M,M,8,4,0.57142857,0.71428571,0,0,6,8,no
M,M,6,3,0.71428571,0,0,0,3,2,no
M,K,1,1,0.28571429,0.14285714,0,0,2,2,no
K,M,1,1,0.14285714,0.28571429,0,0,8,5,yes
S,O,1,1,0.71428571,0.85714286,0,0,9,15,yes
M,O,4,1,0.28571429,1,0,0,1,4,no
M,Y,3,1,0.57142857,1,0,0,0,0,no
M,Y,2,2,0.57142857,0.85714286,0,0,2,5,no
M,M,13,17,0.625,0.5,0,0,3,1,yes
M,M,15,13,0.5,0.375,0,0,3,5,no
M,M,16,12,0.75,0.5,0,0,0,2,yes
M,M,14,11,0.5,0.375,0,0,0,0,no
M,M,10,16,0.25,0.25,0,0,0,3,no
M,M,14,9,0.375,0.375,0,0,1,0,no
M,M,9,15,0.375,0.375,0,0,0,5,no
M,M,8,10,0.5,0.625,0,0,4,6,no
M,M,7,12,0.625,0.375,0,0,3,1,yes
M,M,6,11,0.625,1,0,0,5,2,yes
M,M,8,6,0.75,0.625,0,0,0,0,yes
M,M,5,3,0.375,0.5,0,0,2,3,yes
M,M,7,3,0.25,0.125,0,0,3,9,no
K,M,1,1,0.25,0.25,0,0,4,7,yes
M,K,2,1,0.5,0.25,0,0,2,6,yes
M,S,1,1,0.25,0.75,0,0,4,7,no
M,O,5,1,0.375,0.75,0,0,0,2,no
M,Y,4,1,0.75,0.75,0,0,3,20,yes
M,Y,4,1,0.25,1,0,0,0,3,no
O,Y,1,2,1,0.875,0,0,16,15,no
M,M,17,15,0.44444444,0.44444444,0,0,0,1,yes
M,M,16,12,0.77777778,0.33333333,0,0,1,1,no
M,M,12,11,0.44444444,0.44444444,0,0,3,1,no
M,M,10,13,0.22222222,0.44444444,0,0,1,0,yes
M,M,9,16,0.33333333,0.33333333,0,0,4,2,yes
M,M,15,9,0.44444444,0.44444444,0,0,3,4,yes
M,M,8,11,0.77777778,0.88888889,0,0,2,2,no
M,M,14,8,0.44444444,0.44444444,0,0,2,0,yes
M,M,7,14,0.22222222,0.33333333,0,0,1,1,yes
M,M,7,13,0.66666667,0.66666667,0,0,0,1,yes
M,M,6,10,0.66666667,0.66666667,0,0,2,2,yes
M,M,5,3,0.44444444,0.22222222,0,0,1,1,yes
M,M,3,6,0.44444444,0.55555556,0,0,2,3,no
M,M,5,1,0.33333333,0.22222222,0,0,2,1,yes
M,K,1,1,0.22222222,0.22222222,0,0,4,5,no
K,M,1,2,0.33333333,0.55555556,0,0,3,4,yes
O,O,1,1,0.77777778,0.88888889,0,0,21,27,no
S,Y,1,2,0.77777778,0.88888889,0,0,8,17,yes
M,Y,4,1,0.22222222,0.66666667,0,0,1,2,no
M,Y,4,1,0.77777778,1,0,0,1,17,no
M,M,15,15,0.5,0.4,0,0,4,8,no
M,M,12,16,0.4,0.3,0,0,2,1,no
M,M,11,12,0.5,0.4,0,0,0,0,no
M,M,16,10,0.7,0.6,0,0,0,0,no
M,M,10,17,0.3,0.5,0,0,2,1,no
M,M,9,14,0.4,0.3,0,0,2,0,yes
M,M,8,13,0.4,0.4,0,0,7,6,yes
M,M,8,13,0.7,0.6,0,0,0,0,yes
M,M,7,11,0.7,0.9,0,0,2,1,yes
M,M,14,7,0.5,0.3,0,0,0,1,yes
M,M,6,6,0.6,0.7,0,0,1,1,yes
M,M,5,9,0.5,0.4,0,0,1,1,yes
M,M,5,2,0.4,0.5,0,0,1,2,yes
M,M,1,1,0.2,0.2,0,0,1,1,yes
M,K,3,1,0.4,0.4,0,0,0,1,yes
M,K,3,1,0.2,0.3,0,0,2,4,yes
M,O,4,1,0.2,0.7,0,0,0,4,no
S,Y,1,1,0.8,1,0,0,3,23,yes
M,Y,4,2,0.7,0.8,0,0,0,16,no
O,Y,1,1,0.9,0.7,0,0,30,20,yes
M,M,13,16,0.54545455,0.36363636,0,0,1,3,yes
M,M,17,12,0.54545455,0.45454545,0,0,0,0,yes
M,M,12,14,0.36363636,0.27272727,0,0,2,3,no
M,M,13,11,0.36363636,0.45454545,0,0,0,1,yes
M,M,10,14,0.27272727,0.54545455,0,0,5,2,no
M,M,15,9,0.45454545,0.36363636,0,0,5,9,no
M,M,8,10,0.72727273,0.63636364,0,0,1,2,no
M,M,15,8,0.45454545,0.45454545,0,0,4,4,no
M,M,7,16,0.72727273,0.63636364,0,0,1,2,yes
M,M,6,5,0.63636364,0.45454545,0,0,0,0,yes
M,M,5,11,0.54545455,0.81818182,0,0,2,1,no
M,M,6,2,0.63636364,0.45454545,0,0,0,1,yes
M,M,9,1,0.45454545,0.18181818,0,0,3,3,yes
M,M,7,1,0.27272727,0.27272727,0,0,5,5,yes
M,K,3,1,0.45454545,0.27272727,0,0,0,1,yes
K,M,1,3,0.36363636,0.27272727,0,0,7,2,no
M,O,4,1,0.63636364,0.72727273,0,0,4,17,yes
S,Y,1,1,0.81818182,0.63636364,0,0,8,20,no
O,Y,1,1,0.90909091,0.90909091,0,0,4,39,no
M,Y,4,2,0.18181818,0.81818182,0,0,1,4,no
J,M,3,16,0.91666667,0.33333333,0,0,1,0,yes
J,M,3,15,0.75,0.41666667,0,0,2,0,yes
M,M,13,14,0.41666667,0.33333333,0,0,0,0,yes
M,M,15,11,0.41666667,0.41666667,0,0,0,4,no
M,M,13,10,0.58333333,0.66666667,0,0,0,0,no
M,M,10,12,0.25,0.33333333,0,0,4,2,no
M,M,17,9,0.58333333,0.41666667,0,0,0,1,yes
M,M,9,16,0.5,0.58333333,0,0,2,0,yes
M,M,8,14,0.66666667,0.58333333,0,0,1,0,yes
M,M,7,12,0.33333333,0.41666667,0,0,0,5,no
M,M,7,6,0.75,0.66666667,0,0,2,0,no
M,M,6,11,0.66666667,0.83333333,0,0,0,1,no
M,M,5,2,0.5,0.41666667,0,0,4,1,no
M,M,1,8,0.25,0.5,0,0,6,2,no
M,M,3,1,0.33333333,0.16666667,0,0,3,3,no
K,M,1,5,0.33333333,0.41666667,0,0,1,1,yes
M,K,4,1,0.16666667,0.25,0,0,2,2,yes
S,M,1,4,0.75,0.66666667,0,0,11,6,yes
M,O,3,1,0.5,0.83333333,0,0,0,0,no
Y,Y,2,1,0.83333333,0.66666667,0,0,11,23,no
O,Y,1,1,0.66666667,0.91666667,0,0,10,36,yes
M,J,14,1,0.30769231,0.61538462,0,0,2,1,yes
J,M,3,14,0.92307692,0.53846154,0,0,1,0,yes
M,M,12,16,0.46153846,0.30769231,0,0,13,20,no
M,M,11,15,0.46153846,0.38461538,0,0,1,0,no
M,M,9,15,0.53846154,0.38461538,0,0,4,0,yes
M,M,16,9,0.53846154,0.38461538,0,0,0,1,yes
M,M,8,17,0.69230769,0.61538462,0,0,0,0,no
M,M,12,7,0.38461538,0.30769231,0,0,0,3,yes
M,M,6,13,0.69230769,0.53846154,0,0,1,1,yes
M,M,5,8,0.46153846,0.53846154,0,0,0,1,yes
M,M,7,4,0.69230769,0.61538462,0,0,2,4,yes
M,M,3,2,0.46153846,0.46153846,0,0,1,0,yes
M,M,10,1,0.23076923,0.23076923,0,0,3,6,no
M,M,3,1,0.30769231,0.23076923,0,0,4,6,yes
M,K,5,1,0.38461538,0.23076923,0,0,1,1,yes
K,M,1,4,0.38461538,0.23076923,0,0,1,1,yes
M,S,6,1,0.61538462,0.76923077,0,0,0,0,no
M,O,11,1,0.84615385,0.84615385,0,0,1,5,no
Y,Y,2,1,0.76923077,0.84615385,0,0,4,33,no
O,Y,1,1,0.69230769,0.69230769,0,0,21,28,no
J,M,2,16,0.28571429,0.35714286,0,0,6,1,yes
M,M,15,12,0.42857143,0.42857143,0,0,11,7,yes
M,M,11,17,0.42857143,0.64285714,0,0,2,4,no
M,M,16,8,0.57142857,0.5,0,0,0,2,no
M,M,8,15,0.64285714,0.35714286,0,0,1,1,yes
M,M,6,13,0.57142857,0.5,0,0,1,0,yes
M,M,10,5,0.21428571,0.42857143,0,0,3,5,yes
M,M,11,4,0.78571429,0.57142857,0,0,1,5,no
M,M,4,14,0.21428571,0.35714286,0,0,1,0,no
M,M,3,6,0.5,0.71428571,0,0,2,0,no
M,M,3,9,0.35714286,0.35714286,0,0,2,2,no
M,M,7,2,0.71428571,0.42857143,0,0,3,2,no
M,M,1,10,0.21428571,0.71428571,0,0,4,5,yes
M,M,12,1,0.42857143,0.28571429,0,0,2,3,no
M,K,5,1,0.5,0.42857143,0,0,0,0,yes
M,K,7,1,0.28571429,0.21428571,0,0,2,2,yes
S,O,1,1,0.78571429,0.85714286,0,0,16,11,yes
O,Y,1,2,0.64285714,0.71428571,0,0,25,11,no
Y,Y,1,1,0.85714286,0.71428571,0,0,29,18,yes
J,M,1,16,0.5,0.5,0,0,1,5,yes
M,M,15,16,0.5,0.5,0,0,2,1,no
M,M,15,14,0.5,0.5,0,0,5,6,no
M,M,13,12,0.5,0.5,0,0,1,3,no
M,M,11,12,0.5,0.5,0,0,0,1,no
M,M,11,10,0.5,0.5,0,0,1,1,no
M,M,10,9,0.5,0.5,0,0,0,0,yes
M,M,9,8,0.5,0.5,0,0,0,1,yes
M,M,7,8,0.5,0.5,0,0,0,2,no
M,M,6,7,0.5,0.5,0,0,5,6,no
M,M,5,6,0.5,0.5,0,0,2,3,yes
M,M,4,5,0.5,0.5,0,0,1,2,no
M,M,4,3,0.5,0.5,0,0,3,4,no
M,S,3,1,0.5,0.5,0,0,6,3,yes
M,O,2,2,0.5,0.5,0,0,6,3,yes
O,M,1,2,0.5,0.5,0,0,28,8,yes
M,O,1,1,0.5,0.5,0,0,0,0,yes
M,Y,1,2,0.5,0.5,0,0,0,2,no
K,Y,1,1,0.5,0.5,0,0,0,0,no
K,Y,1,1,0.5,0.5,0,0,0,5,no
M,J,16,1,1,1,0,0,0,0,no
M,M,15,15,0,0,0,0,1,0,no
M,M,16,14,0,1,0,0,0,1,no
M,M,13,12,0,1,0,0,2,1,yes
M,M,11,12,0,1,0,0,1,0,yes
M,M,10,11,1,0,0,0,0,0,yes
M,M,9,10,0,1,0,0,4,3,no
M,M,8,9,1,1,0,0,4,2,yes
M,M,7,8,0,0,0,0,3,0,yes
M,M,7,6,1,0,0,0,4,6,no
M,M,6,5,0,1,0,0,3,4,no
M,M,4,5,0,1,0,0,7,3,yes
M,M,4,3,0,1,0,0,2,0,yes
M,S,2,1,1,0,0,0,1,6,no
K,O,1,1,0,0,0,0,0,0,no
M,O,3,1,1,1,0,0,2,5,yes
M,Y,1,1,0,1,0,0,0,2,no
K,Y,1,2,0,1,0,0,2,2,no
M,Y,1,1,1,1,0,0,0,0,no
M,M,15,16,0.5,0.5,0,0,2,4,yes
M,M,15,16,0,0,0,0,2,4,yes
M,M,12,14,0.5,1,0,0,1,5,no
M,M,11,13,0,0.5,0,0,2,1,no
M,M,12,10,0.5,1,0,0,1,1,yes
M,M,11,9,0.5,0,0,0,0,7,no
M,M,10,8,1,1,0,0,0,0,yes
M,M,7,9,0.5,0.5,0,0,6,1,yes
M,M,6,8,0,0,0,0,2,1,yes
M,M,7,5,0.5,0.5,0,0,1,2,no
M,M,4,6,0.5,0.5,0,0,1,1,no
M,M,4,5,0.5,1,0,0,4,3,yes
K,S,1,1,0,0.5,0,0,3,4,no
K,O,1,1,0,0.5,0,0,2,4,no
M,O,3,1,1,0.5,0,0,2,4,no
O,M,2,3,0.5,0.5,0,0,5,6,no
M,Y,1,1,0,1,0,0,1,1,no
M,Y,1,1,0.5,1,0,0,0,0,no
M,Y,2,2,0.5,1,0,0,2,6,no
M,M,16,16,0,0.33333333,0,0,1,2,yes
M,M,15,13,0.33333333,0.66666667,0,0,2,2,yes
M,M,15,12,0.66666667,0.33333333,0,0,5,4,yes
M,M,10,14,0.66666667,1,0,0,5,3,no
M,M,9,12,0.33333333,0.66666667,0,0,0,1,no
M,M,11,9,0,0.33333333,0,0,0,0,no
M,M,11,8,0.33333333,0.66666667,0,0,0,0,no
M,M,10,7,1,0.66666667,0,0,0,0,yes
M,M,8,6,0,0.66666667,0,0,0,0,yes
M,M,7,6,0.33333333,0.33333333,0,0,1,0,yes
M,M,5,5,0.66666667,0.66666667,0,0,3,4,yes
M,M,4,4,0.33333333,0.66666667,0,0,2,0,yes
K,S,1,1,0,0.66666667,0,0,4,4,yes
K,O,1,2,0,0.33333333,0,0,0,0,no
M,O,1,1,0.33333333,0.66666667,0,0,0,0,no
M,O,1,1,0,0.66666667,0,0,0,3,no
M,Y,3,2,0.66666667,1,0,0,5,2,yes
M,Y,3,1,0.66666667,1,0,0,1,7,no
M,Y,2,1,0.33333333,1,0,0,0,7,no
M,M,15,16,0.75,0.25,0,0,1,0,yes
M,M,12,16,0.25,0.25,0,0,2,4,no
M,M,15,12,0.5,0.75,0,0,3,2,yes
M,M,11,13,0.25,0.5,0,0,1,0,no
M,M,11,14,0,1,0,0,1,2,yes
M,M,8,10,0.25,0.5,0,0,1,1,no
M,M,10,7,1,0.5,0,0,0,0,yes
M,M,9,7,0.5,0.5,0,0,6,5,no
M,M,9,6,0.25,0.5,0,0,3,2,yes
M,M,5,8,0.75,0.75,0,0,3,2,no
M,M,4,6,0.5,0.25,0,0,3,6,yes
M,M,1,5,0,0.5,0,0,1,1,no
M,S,1,1,0.25,0.5,0,0,0,2,no
M,O,3,1,0.75,0.75,0,0,2,13,yes
K,O,1,2,0.25,0.5,0,0,3,2,no
K,O,1,1,0,0.75,0,0,0,0,no
M,Y,3,1,0.5,1,0,0,0,7,no
M,Y,2,1,0.25,1,0,0,2,5,no
M,M,16,14,0.4,0.8,0,0,12,7,no
M,M,15,13,0.8,0.6,0,0,2,1,yes
M,M,11,16,0.2,0.2,0,0,2,1,yes
M,M,10,15,1,0.6,0,0,0,0,yes
M,M,9,10,0.4,0.6,0,0,6,10,no
M,M,9,12,0.4,0.2,0,0,3,8,no
M,M,8,12,0.8,0.6,0,0,0,0,no
M,M,11,8,0.2,0.2,0,0,1,0,yes
M,M,7,6,0.4,0.4,0,0,2,1,no
M,M,7,5,0.6,0.6,0,0,6,3,yes
M,M,4,5,0.6,0.6,0,0,0,2,no
M,M,3,6,0.4,0.2,0,0,7,3,no
K,M,1,2,0,0,0,3,0,1,yes
K,M,1,2,0.2,0.2,0,0,2,3,no
M,O,1,1,0,0.8,0,0,1,1,no
S,O,1,1,0.6,0.6,0,0,13,11,yes
M,O,1,2,0.2,0.6,0,0,0,1,no
M,Y,4,1,0.6,1,0,0,0,2,no
M,Y,3,1,0.8,1,0,0,0,8,no
M,M,16,12,0.16666667,0.33333333,0,0,3,1,yes
M,M,11,15,0.33333333,0.83333333,0,0,0,1,no
M,M,11,16,0.33333333,0.33333333,0,0,1,0,yes
M,M,15,10,0.5,0.66666667,0,0,1,1,no
M,M,13,8,0.5,0.16666667,0,0,4,1,yes
M,M,7,14,0.33333333,0.83333333,0,0,1,0,yes
M,M,7,12,0.66666667,0.66666667,0,0,2,1,no
M,M,6,9,0.33333333,0.33333333,0,0,5,3,yes
M,M,9,6,0.33333333,0.5,0,0,3,2,no
M,M,10,5,1,0.66666667,0,0,0,0,no
M,M,8,5,0.66666667,0.5,0,0,13,5,no
M,M,4,3,0.5,0.33333333,0,0,1,1,no
K,M,1,1,0.16666667,0.16666667,0,0,1,1,yes
M,S,4,1,0.5,0.66666667,0,0,1,3,yes
M,O,1,2,0,0.66666667,0,0,0,1,no
M,O,3,1,0.66666667,0.83333333,0,0,2,9,no
M,O,2,1,0.33333333,0.5,0,0,1,6,yes
M,Y,2,1,0,1,3,0,3,27,no
K,Y,1,1,0.16666667,1,0,0,0,5,no
M,M,13,16,0.57142857,0.28571429,0,0,2,1,no
M,M,11,12,0.42857143,0.71428571,0,0,2,0,no
M,M,11,16,0.28571429,0.28571429,0,0,3,0,yes
M,M,10,15,0.85714286,0.85714286,0,0,0,0,yes
M,M,15,9,0.42857143,0.28571429,0,0,0,3,yes
M,M,8,12,0.57142857,0.28571429,0,0,1,0,yes
M,M,7,14,0.57142857,0.71428571,0,0,4,3,no
M,M,7,9,0.42857143,0.28571429,0,0,3,1,yes
M,M,10,6,0.71428571,0.57142857,0,0,4,6,no
M,M,5,8,0.57142857,0.14285714,0,0,0,1,no
M,M,4,6,0.42857143,0.42857143,0,0,0,1,no
M,M,5,3,0.71428571,0.57142857,0,0,3,2,no
M,M,1,2,0,0.42857143,0,0,2,2,yes
K,M,1,1,0.14285714,0.14285714,0,0,1,0,no
M,O,4,1,0.57142857,0.42857143,0,0,0,3,no
M,O,3,2,0.42857143,0.71428571,0,0,0,9,yes
S,O,1,1,0.57142857,0.85714286,0,0,5,17,no
M,Y,2,1,0,1,3,0,8,14,no
K,Y,1,1,0.28571429,1,0,0,0,0,no
M,M,13,14,0.5,0.75,0,0,1,1,yes
M,M,15,12,0.5,0.25,0,0,2,2,yes
M,M,11,11,0.375,0.375,0,0,0,1,yes
M,M,10,12,0.875,0.75,0,0,0,0,yes
M,M,9,16,0.25,0.25,0,0,4,2,yes
M,M,16,8,0.375,0.25,0,0,2,0,yes
M,M,8,15,0.625,0.75,0,0,4,6,no
M,M,7,9,0.5,0.25,0,0,0,3,yes
M,M,6,6,0.5,0.625,0,0,3,4,no
M,M,5,10,0.625,0.625,0,0,5,2,no
M,M,4,7,0.375,0.5,0,0,1,0,yes
M,M,3,5,0.5,0.5,0,0,4,2,yes
M,M,1,2,0.25,0,0,3,1,0,no
K,M,1,2,0.25,0.375,0,0,3,1,no
M,S,1,1,0.125,0.5,0,0,0,1,no
K,O,1,1,0.125,0.5,0,0,1,4,no
O,O,2,1,0.625,0.875,0,0,10,15,yes
M,Y,4,1,0.5,1,0,0,0,3,no
M,Y,3,1,0.625,1,0,0,2,6,yes
M,M,12,14,0.66666667,0.66666667,0,0,0,1,no
M,M,11,12,0.33333333,0.22222222,0,0,1,0,no
M,M,11,16,0.44444444,0.44444444,0,0,2,2,no
M,M,9,16,0.22222222,0.22222222,0,0,2,10,yes
M,M,9,13,0.33333333,0.55555556,0,0,3,0,no
M,M,15,8,0.55555556,0.22222222,0,0,3,4,no
M,M,7,15,0.44444444,0.77777778,0,0,7,1,no
M,M,7,10,0.55555556,0.66666667,0,0,0,0,yes
M,M,6,8,0.44444444,0.55555556,0,0,0,4,no
M,M,5,6,0.44444444,0.66666667,0,0,3,7,no
M,M,3,5,0.55555556,0.55555556,0,0,5,7,no
M,M,10,3,0.88888889,0.66666667,0,0,0,0,yes
M,M,1,2,0.22222222,0.44444444,0,0,0,2,yes
M,K,1,1,0.11111111,0.22222222,0,0,0,1,no
K,M,1,2,0.11111111,0.16666667,0,3,1,3,no
M,O,4,1,0.44444444,0.77777778,0,0,0,2,yes
O,O,2,1,0.66666667,0.55555556,0,0,17,11,no
S,Y,1,1,0.55555556,0.88888889,0,0,0,17,no
M,Y,4,1,0.44444444,1,0,0,0,1,no
M,M,15,12,0.8,0.6,0,0,1,1,yes
M,M,9,16,0.3,0.5,0,0,2,1,yes
M,M,9,12,0.3,0.3,0,0,5,2,yes
M,M,8,16,0.3,0.2,0,0,1,1,no
M,M,8,14,0.6,0.7,0,0,8,15,yes
M,M,15,7,0.5,0.6,0,0,5,1,no
M,M,7,13,0.4,0.6,0,0,1,1,yes
M,M,11,5,0.4,0.6,0,0,0,0,no
M,M,5,10,0.4,0.6,0,0,9,2,yes
M,M,3,6,0.6,0.7,0,0,3,6,no
M,M,11,2,0.3,0.28571429,0,3,0,1,no
M,M,4,2,0.5,0.4,0,0,4,6,no
M,M,1,6,0.3,0.4,0,0,2,0,yes
K,M,1,3,0.3,0.5,0,0,0,2,no
M,O,4,1,0.4,0.6,0,0,0,1,no
M,O,10,1,0.9,0.7,0,0,0,0,yes
S,Y,1,1,0.5,1,0,0,1,18,no
O,Y,2,1,0.6,0.9,0,0,9,17,no
J,M,2,16,0.72727273,0.45454545,0,0,3,2,yes
M,M,15,10,0.81818182,0.54545455,0,0,8,5,yes
M,M,11,9,0.27272727,0.36363636,0,0,0,1,no
M,M,15,8,0.45454545,0.63636364,0,0,0,1,no
M,M,12,8,0.54545455,0.27272727,0,0,2,5,no
M,M,7,16,0.45454545,0.27272727,0,0,3,1,yes
M,M,7,13,0.63636364,0.54545455,0,0,0,1,no
M,M,6,14,0.72727273,0.63636364,0,0,16,9,yes
M,M,9,6,0.36363636,0.36363636,0,0,3,10,no
M,M,4,11,0.45454545,0.36363636,0,0,5,2,yes
M,M,3,12,0.54545455,0.27272727,0,0,6,2,yes
M,M,5,2,0.63636364,0.45454545,0,0,4,7,yes
M,M,1,5,0.36363636,0.45454545,0,0,0,2,no
M,M,1,2,0.18181818,0.375,0,3,2,0,no
K,M,1,3,0.27272727,0.54545455,0,0,3,3,yes
